0.57744459,0.5957775,0.60935459,0.64248025,0.65508505,0.65245713,0.67454049,0.68089284,0.69052636,0.69949438
0.56651983,0.60187121,0.60687982,0.63324837,0.64234832,0.65362216,0.66547341,0.68095915,0.69109976,0.70439411
0.57510244,0.5956085,0.62331899,0.62501773,0.64995697,0.65994513,0.67514392,0.68224036,0.69722896,0.69655795
0.57360687,0.59928801,0.61421147,0.63103146,0.64705578,0.66318428,0.66760602,0.68552329,0.68691788,0.69078911
0.5744721,0.61062459,0.61526595,0.6431272,0.644428,0.66304433,0.67295521,0.68410834,0.67933203,0.70042382
