0.73310406,0.76249396,0.78661743,0.81195829,0.81811856,0.83552485,0.84821168,0.87237101,0.87876953,0.88930326
0.72790481,0.75870922,0.78397464,0.79823992,0.82165386,0.83670285,0.8443146,0.86742173,0.87217492,0.88959428
0.73368446,0.75722738,0.79305946,0.80867467,0.82162539,0.83583725,0.85074655,0.86273119,0.8777455,0.89226009
0.73331373,0.763235,0.78855665,0.80137376,0.82534069,0.83960753,0.8423355,0.86306871,0.87092166,0.88661152
0.73489605,0.76297779,0.78503823,0.80835763,0.82564398,0.83006837,0.85297255,0.85968337,0.87653113,0.88765144
